customer_Id,firstname,lastname,DOB,marital_status,Gender,city_code,City_name
270650,Jamie,Liang,10/10/1973,Married,F,6,Chicago
267749,Julio,Ortega,11/10/1973,Married,M,10,Milwaukee
267974,Orlando,Carlson,12/10/1973,Married,M,1,New_york
273706,Ann,Gonzalez,12/10/1973,Married,F,10,Milwaukee
274525,Dustin,Chander,14-10-1973,Married,F,10,Milwaukee
269010,Frank,Carlson,14-10-1973,Married,F,2,Dallas
273387,Orlando,Ashe,15-10-1973,Single,F,10,Milwaukee
269999,Angela,Henderson,15-10-1973,Married,F,6,Chicago
271157,Brenda,Perez,15-10-1973,Single,F,6,Chicago
268965,Byron,Carlson,20-10-1973,Single,F,8,Kansas_City
271452,Stacy,Alvarez,21-10-1973,Single,M,4,seattle
274129,Drew,Pal,23-10-1973,Married,F,3,New_Jersey
273465,Kate,Raji,24-10-1973,Single,M,3,New_Jersey
268187,Kaylee,Cook,24-10-1973,Single,M,1,New_york
269189,Isaiah,Ramirez,25-10-1973,Single,F,9,California
275226,Gabriella,Sanders,26-10-1973,Married,M,4,seattle
273971,Sarah,Garcia,26-10-1973,Single,F,6,Chicago
274554,Rafael,Tang,3/11/1973,Single,F,7,Detroit
271885,Nichole,She,4/11/1973,Married,F,3,New_Jersey
267003,Jaclyn,Zheng,4/11/1973,Married,M,5,Anaheim
268860,Rachael,Kapoor,4/11/1973,Married,F,4,seattle
272741,Rachael,Sai,9/11/1973,Single,F,7,Detroit
269497,Rebecca,Robinson,10/11/1973,Married,M,7,Detroit
268415,Meagan,Rana,10/11/1973,Single,M,9,California
272530,Philip,Carlson,10/11/1973,Single,F,3,New_Jersey
269279,Joe,Rana,10/11/1973,Single,M,3,New_Jersey
266919,Roy,Sanz,11/11/1973,Single,M,6,Chicago
275064,Kaylee,Hill,13-11-1973,Married,F,6,Chicago
274666,Warren,Andersen,14-11-1973,Married,F,8,Kansas_City
271553,Adrienne,Gomez,15-11-1973,Single,M,4,seattle
274138,Gilbert,Zhu,15-11-1973,Married,M,8,Kansas_City
270880,James,Davis,17-11-1973,Single,F,3,New_Jersey
272422,Sarah,Bryant,17-11-1973,Married,F,8,Kansas_City
267377,Ian,Long,20-11-1973,Single,M,8,Kansas_City
266836,Ashlee,Jai,21-11-1973,Single,F,7,Detroit
268908,Eduardo,Foster,24-11-1973,Single,F,2,Dallas
272449,Nicole,Murphy,25-11-1973,Single,F,10,Milwaukee
270860,Isabella,Morris,26-11-1973,Married,M,3,New_Jersey
269546,Virginia,Gonzalez,28-11-1973,Single,M,3,New_Jersey
274400,Jaclyn,Nara,3/12/1973,Married,M,8,Kansas_City
267830,Marcus,Adams,6/12/1973,Single,M,8,Kansas_City
272878,Elizabeth,Coleman,6/12/1973,Married,F,10,Milwaukee
269779,Mathew,Rubio,8/12/1973,Single,M,7,Detroit
272407,Justin,Shan,12/12/1973,Single,F,9,California
274027,Jessica,Taylor,13-12-1973,Single,M,6,Chicago
272562,Hunter,Clark,14-12-1973,Married,M,5,Anaheim
268556,Devin,Perez,18-12-1973,Married,F,6,Chicago
271543,Seth,Alexander,20-12-1973,Married,M,1,New_york
274483,Kevin,Washington,23-12-1973,Single,F,2,Dallas
268061,Tyler,Miller,23-12-1973,Married,M,6,Chicago
269555,Adam,Roberts,24-12-1973,Single,F,7,Detroit
273757,George,Gonzalez,24-12-1973,Married,M,5,Anaheim
272003,Dawn,Huang,24-12-1973,Married,M,3,New_Jersey
268436,Rachael,Rodriguez,25-12-1973,Single,F,4,seattle
270067,Dennis,Huang,27-12-1973,Married,M,7,Detroit
273299,Brandy,Saunders,28-12-1973,Single,M,2,Dallas
271091,Jenny,Zheng,29-12-1973,Single,F,4,seattle
275126,Tasha,Xu,2/1/1974,Married,F,2,Dallas
270828,Julia,Brooks,5/1/1974,Single,M,2,Dallas
272925,Jordan,Carter,8/1/1974,Married,M,5,Anaheim
271446,Lacey,Huang,8/1/1974,Married,M,7,Detroit
274496,Dorothy,Robinson,11/1/1974,Single,M,1,New_york
268645,Courtney,Wright,13-01-1974,Single,M,10,Milwaukee
273403,Joseph,Garcia,13-01-1974,Married,M,6,Chicago
268218,Gabriel,Green,15-01-1974,Single,F,4,seattle
274895,Alexandria,Sandberg,16-01-1974,Single,F,9,California
273218,Courtney,Hernandez,18-01-1974,Single,F,8,Kansas_City
267160,Dylan,Lal,19-01-1974,Single,M,3,New_Jersey
275084,Elizabeth,Davis,21-01-1974,Single,F,7,Detroit
274219,Ana,Griffin,24-01-1974,Single,M,8,Kansas_City
273949,Anne,Alvarez,25-01-1974,Single,M,4,seattle
270121,Alexandra,Roberts,29-01-1974,Single,F,5,Anaheim
269430,Antonio,Patterson,29-01-1974,Married,F,5,Anaheim
274941,Sharon,Salavaria,29-01-1974,Single,F,7,Detroit
267504,Katie,She,1/2/1974,Single,F,7,Detroit
269859,Rafael,Black,2/2/1974,Single,F,5,Anaheim
268490,Latasha,Munoz,2/2/1974,Single,F,1,New_york
269285,Kelsey,Becker,4/2/1974,Single,F,7,Detroit
274042,Randy,Xu,6/2/1974,Single,F,4,seattle
270684,Bailey,Collins,7/2/1974,Single,M,2,Dallas
275171,Amanda,Adams,9/2/1974,Single,F,9,California
274435,Katherine,Williams,10/2/1974,Married,M,8,Kansas_City
270117,Caroline,Barnes,10/2/1974,Single,M,6,Chicago
267328,Randy,Sun,11/2/1974,Single,M,5,Anaheim
272401,Destiny,Garcia,12/2/1974,Single,M,4,seattle
274149,Audrey,Ramos,12/2/1974,Single,M,6,Chicago
267449,Bonnie,Jai,15-02-1974,Married,F,10,Milwaukee
271595,Jackson,Washington,15-02-1974,Married,M,5,Anaheim
272666,Christopher,Johnson,19-02-1974,Married,F,3,New_Jersey
268673,Kimberly,Richardson,20-02-1974,Single,F,1,New_york
273674,Alexandria,Howard,23-02-1974,Single,F,9,California
270667,Alexandra,Foster,24-02-1974,Single,M,9,California
271080,Cheryl,Ortega,25-02-1974,Married,F,5,Anaheim
268305,Alex,Campbell,25-02-1974,Married,M,2,Dallas
273582,Melanie,Hughes,25-02-1974,Married,F,10,Milwaukee
268973,Max,Alvarez,25-02-1974,Single,F,8,Kansas_City
274759,Diane,Vazquez,27-02-1974,Married,M,7,Detroit
275060,Kathryn,Chapman,27-02-1974,Single,M,6,Chicago
268512,Kara,Anand,1/3/1974,Single,M,5,Anaheim
269993,Joanna,Vazquez,4/3/1974,Single,F,7,Detroit
268768,Frederick,Martinez,9/3/1974,Married,F,7,Detroit
272706,Tonya,Chande,9/3/1974,Single,M,8,Kansas_City
272566,Rosa,Wang,10/3/1974,Single,M,7,Detroit
269711,Leah,Hu,13-03-1974,Single,F,6,Chicago
271969,Kelvin,Carson,14-03-1974,Married,M,5,Anaheim
274316,Veronica,Srini,15-03-1974,Single,M,2,Dallas
268982,Kristina,Kapoor,17-03-1974,Married,M,10,Milwaukee
273496,Donna,Sharma,25-03-1974,Married,M,8,Kansas_City
267273,Johnny,Shan,27-03-1974,Married,M,7,Detroit
274884,Ashley,Russell,29-03-1974,Single,F,3,New_Jersey
272783,Shannon,Yang,1/4/1974,Single,M,3,New_Jersey
272671,Adriana,Lopez,1/4/1974,Single,F,7,Detroit
273900,Audrey,Munoz,2/4/1974,Single,F,8,Kansas_City
272163,Jarrod,Suri,6/4/1974,Single,M,3,New_Jersey
271251,Gilbert,Shen,6/4/1974,Married,M,2,Dallas
268387,Richard,Blue,9/4/1974,Married,F,1,New_york
267209,Shannon,Sun,15-04-1974,Married,M,4,seattle
272790,Sharon,Yuan,15-04-1974,Married,F,5,Anaheim
268864,Ann,Martinez,17-04-1974,Single,F,2,Dallas
269291,Max,Serrano,17-04-1974,Married,F,4,seattle
266866,Morgan,Johnson,18-04-1974,Single,M,4,seattle
268769,Monica,Schmidt,18-04-1974,Married,F,4,seattle
268086,Kayla,Lewis,19-04-1974,Single,M,5,Anaheim
269565,Devin,Sanders,20-04-1974,Married,M,9,California
273065,Jacob,White,22-04-1974,Single,F,7,Detroit
268140,Meredith,Serrano,23-04-1974,Single,F,8,Kansas_City
267915,David,Simmons,25-04-1974,Married,M,8,Kansas_City
268654,Devin,Henderson,26-04-1974,Married,M,9,California
266783,Gabrielle,Cox,1/5/1974,Single,M,4,seattle
272869,Olivia,Rogers,2/5/1974,Married,M,4,seattle
271994,Deborah,Yuan,3/5/1974,Single,F,6,Chicago
273175,Jose,Wright,3/5/1974,Single,F,8,Kansas_City
274761,Fernando,Johnson,4/5/1974,Single,M,8,Kansas_City
267972,Samuel,Edwards,4/5/1974,Single,M,8,Kansas_City
273987,Logan,Diaz,5/5/1974,Married,M,9,California
268536,Lucas,Flores,5/5/1974,Married,F,3,New_Jersey
275186,Haley,Wood,6/5/1974,Married,F,3,New_Jersey
268639,Sarah,Lewis,7/5/1974,Single,F,10,Milwaukee
269925,Damien,Hu,7/5/1974,Married,M,5,Anaheim
274782,Ana,Washington,7/5/1974,Single,F,8,Kansas_City
269691,Logan,Jai,8/5/1974,Single,M,1,New_york
274982,Tyler,Taylor,10/5/1974,Single,M,8,Kansas_City
268981,Kristen,Guo,11/5/1974,Single,M,7,Detroit
268901,Julian,Long,12/5/1974,Married,M,9,California
267158,Gerald,Prasad,14-05-1974,Married,M,5,Anaheim
273429,Summer,Lopez,14-05-1974,Married,M,9,California
273795,Patricia,Chapman,15-05-1974,Single,M,5,Anaheim
267278,George,Vance,18-05-1974,Single,F,10,Milwaukee
268477,Ricardo,Nath,19-05-1974,Married,F,3,New_Jersey
267413,Richard,Torres,21-05-1974,Married,M,4,seattle
272409,Seth,Martin,21-05-1974,Married,M,7,Detroit
270992,Alex,Carter,23-05-1974,Married,F,2,Dallas
274335,Carson,Patterson,25-05-1974,Married,F,5,Anaheim
271670,Madeline,Lopez,28-05-1974,Single,F,2,Dallas
273671,Luis,Russell,1/6/1974,Single,M,4,seattle
273510,Alexa,Cook,2/6/1974,Single,M,7,Detroit
274476,Alexandra,Davis,3/6/1974,Single,F,1,New_york
272730,Kayla,Coleman,3/6/1974,Single,M,1,New_york
270172,Angela,Russell,4/6/1974,Single,F,4,seattle
267874,Aaron,Young,5/6/1974,Single,F,3,New_Jersey
273698,Isaiah,Scott,6/6/1974,Single,F,1,New_york
270924,Makayla,Ward,6/6/1974,Single,M,4,seattle
274929,Cedric,Gao,7/6/1974,Single,F,8,Kansas_City
266934,Luke,Diaz,7/6/1974,Married,F,4,seattle
273490,Arianna,Richardson,7/6/1974,Married,M,4,seattle
274013,Ian,Ward,8/6/1974,Married,F,4,seattle
274028,Madeline,Collins,11/6/1974,Married,F,8,Kansas_City
269142,Chloe,Nelson,14-06-1974,Married,F,7,Detroit
274250,Jason,Jenkins,20-06-1974,Married,M,2,Dallas
268069,Andrew,Wedge,20-06-1974,Single,M,4,seattle
270598,Bryce,Brooks,21-06-1974,Married,M,1,New_york
274153,Edward,Long,22-06-1974,Married,M,4,seattle
266957,Xavier,Martinez,22-06-1974,Married,M,3,New_Jersey
272043,John,White,22-06-1974,Single,F,4,seattle
273326,Isaiah,Collins,26-06-1974,Married,F,2,Dallas
274572,Wyatt,Powell,28-06-1974,Married,M,2,Dallas
270582,Aaron,Bryant,1/7/1974,Single,M,5,Anaheim
273051,Maria,Jenkins,3/7/1974,Single,M,8,Kansas_City
272484,Garrett,Kelly,4/7/1974,Married,F,4,seattle
268778,Luke,Ross,5/7/1974,Married,F,10,Milwaukee
267549,Robert,Robinson,7/7/1974,Married,M,2,Dallas
272105,Tristan,Ross,10/7/1974,Married,F,7,Detroit
268847,Thomas,Rodriguez,12/7/1974,Married,F,7,Detroit
273199,Megan,Jenkins,13-07-1974,Single,M,2,Dallas
267289,Cameron,Griffin,16-07-1974,Single,F,5,Anaheim
271346,Chloe,Washington,17-07-1974,Married,M,4,seattle
271201,Nicole,Sandberg,17-07-1974,Single,F,3,New_Jersey
270554,Jose,Edwards,19-07-1974,Married,F,2,Dallas
274054,Nathaniel,Cooper,20-07-1974,Married,M,3,New_Jersey
267752,Grace,Sanchez,20-07-1974,Single,F,1,New_york
268869,Kaitlyn,Perez,22-07-1974,Single,M,3,New_Jersey
271813,Lauren,Sanchez,24-07-1974,Married,F,5,Anaheim
270092,Kayla,Alexander,26-07-1974,Married,F,9,California
273690,Aidan,Perry,26-07-1974,Married,F,9,California
268878,Tyler,Rodriguez,28-07-1974,Married,M,7,Detroit
272343,Emily,Clark,28-07-1974,Single,F,1,New_york
272324,Sean,Cook,2/8/1974,Single,M,10,Milwaukee
271314,Lauren,Thompson,4/8/1974,Single,M,1,New_york
274552,Nathaniel,Richardson,4/8/1974,Married,F,3,New_Jersey
274358,Savannah,Carter,5/8/1974,Married,M,4,seattle
274772,Eddie,Munoz,5/8/1974,Married,M,10,Milwaukee
270694,Austin,White,6/8/1974,Married,F,3,New_Jersey
267927,Levi,Chandra,7/8/1974,Married,M,9,California
270186,Bailey,Bailey,8/8/1974,Married,M,10,Milwaukee
271350,Austin,Griffin,10/8/1974,Married,F,2,Dallas
271878,Caitlin,Brooks,11/8/1974,Married,F,10,Milwaukee
268704,Sean,Allen,11/8/1974,Single,F,3,New_Jersey
271009,Grace,Clark,13-08-1974,Single,F,2,Dallas
269910,Sydney,Hall,13-08-1974,Single,F,5,Anaheim
266896,Jon,Sun,14-08-1974,Single,F,1,New_york
268895,Logan,Patterson,16-08-1974,Single,M,4,seattle
267124,Devin,Simmons,21-08-1974,Married,M,2,Dallas
268286,Chloe,White,23-08-1974,Married,M,5,Anaheim
269299,Mariah,Ross,24-08-1974,Married,F,6,Chicago
270160,Abigail,Foster,27-08-1974,Single,F,7,Detroit
274597,Isaiah,Baker,28-08-1974,Married,F,4,seattle
273600,Nathan,Gonzales,28-08-1974,Married,M,10,Milwaukee
268692,James,Walker,28-08-1974,Married,M,1,New_york
268852,Morgan,Foster,1/9/1974,Single,F,6,Chicago
274482,Bianca,Guo,1/9/1974,Married,M,4,seattle
269283,Jacqueline,Gonzales,1/9/1974,Married,F,3,New_Jersey
270812,Arianna,Henderson,2/9/1974,Married,M,2,Dallas
271740,Nathan,Hughes,3/9/1974,Married,M,5,Anaheim
268364,Charles,Richardson,4/9/1974,Married,M,9,California
270269,Chloe,Richardson,4/9/1974,Single,F,8,Kansas_City
269843,Amanda,Gray,5/9/1974,Single,F,8,Kansas_City
275120,Cameron,Yang,5/9/1974,Married,M,1,New_york
271668,Miguel,Sanchez,6/9/1974,Married,F,8,Kansas_City
274145,Keith,Raje,8/9/1974,Married,F,3,New_Jersey
268136,Xavier,Simmons,13-09-1974,Married,M,1,New_york
268682,Logan,Wilson,17-09-1974,Single,M,8,Kansas_City
271928,Destiny,Coleman,19-09-1974,Married,F,9,California
270425,Wesley,Liang,21-09-1974,Married,M,9,California
271313,Brandi,Gill,23-09-1974,Single,F,2,Dallas
274018,Diana,Ortega,29-09-1974,Married,F,8,Kansas_City
268743,Tammy,Raman,4/10/1974,Married,M,7,Detroit
271210,Grace,Davis,4/10/1974,Married,M,9,California
269401,Kristy,Munoz,6/10/1974,Married,F,9,California
268289,Wendy,Alvarez,10/10/1974,Married,F,4,seattle
273610,Suzanne,Zhou,12/10/1974,Single,F,5,Anaheim
273721,Randall,Dominguez,13-10-1974,Married,M,9,California
274283,Kaitlyn,Henderson,13-10-1974,Married,M,2,Dallas
270734,Colleen,Xie,14-10-1974,Married,F,5,Anaheim
272546,Hector,Alonso,14-10-1974,Married,F,3,New_Jersey
274870,Fernando,Taylor,14-10-1974,Married,M,10,Milwaukee
271568,Blake,Turner,16-10-1974,Married,F,3,New_Jersey
272135,Jack,Green,19-10-1974,Married,F,5,Anaheim
268501,Colin,Jai,19-10-1974,Married,M,5,Anaheim
269868,Franklin,Yang,21-10-1974,Married,M,10,Milwaukee
270462,Oscar,Russell,22-10-1974,Single,F,4,seattle
272803,Kaitlyn,Lee,23-10-1974,Single,M,7,Detroit
270335,Gabriella,Torres,24-10-1974,Single,M,4,seattle
266945,Logan,Turner,25-10-1974,Married,M,2,Dallas
270313,Kelly,Jenkins,26-10-1974,Married,M,8,Kansas_City
268095,Brandon,Butler,26-10-1974,Married,M,4,seattle
270470,Xavier,Thomas,27-10-1974,Single,M,9,California
267702,Taylor,Patterson,29-10-1974,Married,F,6,Chicago
272837,Gabrielle,Morris,5/11/1974,Single,F,9,California
275000,Bailey,Scott,5/11/1974,Married,F,6,Chicago
270302,Logan,Wang,9/11/1974,Married,F,9,California
274766,Steven,Kelly,11/11/1974,Married,M,6,Chicago
273758,Adrian,Ramirez,11/11/1974,Married,F,9,California
273875,Kaitlyn,Bailey,13-11-1974,Single,F,8,Kansas_City
272595,Hailey,Adams,13-11-1974,Single,M,5,Anaheim
270593,Gabriella,Lopez,14-11-1974,Single,M,8,Kansas_City
266838,Bonnie,Raji,14-11-1974,Married,M,4,seattle
266816,William,White,15-11-1974,Married,M,6,Chicago
270517,Kyle,Phillips,15-11-1974,Married,F,2,Dallas
267990,Kaitlyn,Scott,18-11-1974,Married,F,10,Milwaukee
272348,Jaclyn,Zhang,18-11-1974,Single,F,10,Milwaukee
267840,Alexandria,Rogers,18-11-1974,Married,F,5,Anaheim
273621,Luke,Mitchell,20-11-1974,Single,F,7,Detroit
273791,Aaron,Wang,21-11-1974,Single,F,8,Kansas_City
267693,Noah,Butler,22-11-1974,Married,F,8,Kansas_City
270881,Caleb,Flores,22-11-1974,Married,M,6,Chicago
270034,Jared,Rogers,22-11-1974,Married,M,7,Detroit
274239,Sebastian,Stewart,27-11-1974,Single,M,7,Detroit
268153,Hunter,Jackson,27-11-1974,Married,F,1,New_york
269914,Abigail,Howard,28-11-1974,Single,M,2,Dallas
270799,Sara,Reed,28-11-1974,Married,M,10,Milwaukee
270448,Alyssa,Cooper,29-11-1974,Single,M,8,Kansas_City
272461,Eduardo,Alexander,1/12/1974,Single,F,1,New_york
271474,Dalton,Edwards,2/12/1974,Married,M,8,Kansas_City
270340,Charles,Phillips,3/12/1974,Married,M,8,Kansas_City
269924,Luke,Powell,4/12/1974,Single,M,5,Anaheim
272356,Cody,James,4/12/1974,Single,F,4,seattle
273881,Kevin,Campbell,7/12/1974,Single,F,7,Detroit
273347,Ethan,Shan,10/12/1974,Married,F,8,Kansas_City
271139,Alexis,Jones,11/12/1974,Single,M,2,Dallas
270541,Holly,Mehta,11/12/1974,Single,M,4,seattle
272479,Katelyn,Sanders,12/12/1974,Married,F,3,New_Jersey
273287,Erin,Torres,13-12-1974,Married,M,9,California
267853,Emily,Robinson,18-12-1974,Married,F,7,Detroit
273906,Isaiah,Perez,18-12-1974,Married,M,1,New_york
274848,Kaitlyn,Patterson,18-12-1974,Single,F,8,Kansas_City
272573,Bryant,Srini,20-12-1974,Single,M,8,Kansas_City
274668,Ruben,Subram,23-12-1974,Married,F,9,California
272929,Ashley,Thomas,24-12-1974,Single,M,6,Chicago
274264,Sophia,Wright,25-12-1974,Married,M,7,Detroit
267020,Justin,Gonzales,26-12-1974,Single,F,8,Kansas_City
268942,Melissa,Washington,26-12-1974,Married,F,8,Kansas_City
267724,Jocelyn,Hayes,28-12-1974,Single,M,10,Milwaukee
271236,Caleb,Simmons,29-12-1974,Single,F,8,Kansas_City
268589,Destiny,Foster,2/1/1975,Single,M,6,Chicago
268582,Erin,Morris,3/1/1975,Single,M,1,New_york
272950,Alexis,Miller,4/1/1975,Single,F,10,Milwaukee
270207,Adam,Hernandez,5/1/1975,Married,F,3,New_Jersey
272791,Noah,Scott,7/1/1975,Married,F,10,Milwaukee
272919,Christina,Richardson,12/1/1975,Single,M,7,Detroit
273389,Rafael,Sharma,13-01-1975,Married,F,6,Chicago
273770,Mindy,Yuan,15-01-1975,Married,F,4,seattle
268819,Xavier,Ross,17-01-1975,Married,M,7,Detroit
273438,Zachary,Hughes,17-01-1975,Married,M,10,Milwaukee
269652,Bradley,Jai,18-01-1975,Married,M,10,Milwaukee
273878,Madison,Long,19-01-1975,Single,M,3,New_Jersey
274014,Sierra,Parker,24-01-1975,Married,M,10,Milwaukee
274765,Samuel,Hill,29-01-1975,Single,M,6,Chicago
268390,Dominique,Sanchez,1/2/1975,Married,M,5,Anaheim
272375,Mindy,Jai,1/2/1975,Married,M,2,Dallas
272812,Alan,He,2/2/1975,Married,F,8,Kansas_City
271500,Victor,Romero,3/2/1975,Married,F,9,California
269411,Shawna,Xie,3/2/1975,Married,F,1,New_york
270338,Alejandro,Lal,4/2/1975,Married,M,8,Kansas_City
270722,Julie,Raje,6/2/1975,Married,F,1,New_york
269266,Karla,She,8/2/1975,Married,F,9,California
267784,Gerald,Rodriguez,9/2/1975,Married,F,3,New_Jersey
268332,Kyle,Roberts,10/2/1975,Married,F,9,California
268898,Mitchell,Xu,11/2/1975,Married,F,4,seattle
272328,Kurt,Nara,11/2/1975,Married,F,10,Milwaukee
274537,Virginia,Sara,12/2/1975,Married,F,1,New_york
270327,Brandi,Ruiz,12/2/1975,Married,M,1,New_york
273975,Jenny,Xu,14-02-1975,Married,F,1,New_york
273739,Felicia,Vazquez,16-02-1975,Married,F,9,California
268492,Tristan,Henderson,17-02-1975,Married,M,1,New_york
270037,Kathleen,Ortega,17-02-1975,Married,F,1,New_york
269122,Faith,Ward,20-02-1975,Married,M,1,New_york
271249,Kelsey,Raje,22-02-1975,Married,M,9,California
267170,Mayra,Martinez,24-02-1975,Married,F,2,Dallas
267527,Kari,Gomez,25-02-1975,Married,M,6,Chicago
267282,Wesley,Zheng,26-02-1975,Married,F,1,New_york
271287,Isabelle,Patterson,27-02-1975,Single,M,4,seattle
270718,Sean,Hernandez,27-02-1975,Single,M,5,Anaheim
271468,Jerry,Yuan,27-02-1975,Married,M,8,Kansas_City
273616,Clarence,Zeng,2/3/1975,Married,M,2,Dallas
273238,Donna,Rai,3/3/1975,Married,M,4,seattle
268712,Kendra,Gill,3/3/1975,Married,F,6,Chicago
274411,Ruth,Madan,4/3/1975,Married,F,9,California
270967,Monica,Raman,7/3/1975,Married,F,5,Anaheim
270031,Alberto,Ramos,8/3/1975,Married,F,8,Kansas_City
270872,Clayton,Sharma,10/3/1975,Single,M,1,New_york
269674,Kristine,Sandberg,17-03-1975,Single,F,10,Milwaukee
272590,Gilbert,Liang,23-03-1975,Single,M,5,Anaheim
273597,Kristy,Rubio,24-03-1975,Single,F,4,seattle
270766,Amy,Huang,24-03-1975,Married,M,1,New_york
271076,Francisco,Gonzalez,26-03-1975,Single,M,6,Chicago
270802,Shawn,Luo,27-03-1975,Married,F,4,seattle
269755,Brandy,Raman,29-03-1975,Single,M,2,Dallas
270617,Devin,Taylor,6/4/1975,Single,M,5,Anaheim
269727,Jessie,Cai,6/4/1975,Married,F,9,California
271760,Andrea,Collins,6/4/1975,Single,M,9,California
273215,Troy,Suri,7/4/1975,Married,M,4,seattle
270309,Omar,Liu,9/4/1975,Married,M,3,New_Jersey
272760,Jenny,Sun,11/4/1975,Single,F,8,Kansas_City
269981,Calvin,Deng,14-04-1975,Single,F,5,Anaheim
273354,Robyn,Alvarez,15-04-1975,Single,M,2,Dallas
267912,Wendy,Ramos,17-04-1975,Married,F,2,Dallas
275086,Ross,Ruiz,17-04-1975,Married,M,10,Milwaukee
274692,Jamie,Li,19-04-1975,Married,M,3,New_Jersey
268495,Cindy,Madan,23-04-1975,Married,M,9,California
268397,Melinda,Romero,24-04-1975,Married,F,9,California
270920,Kaitlin,Sanchez,25-04-1975,Married,M,3,New_Jersey
275053,Morgan,Sanchez,25-04-1975,Married,F,7,Detroit
275010,Emmanuel,Garcia,27-04-1975,Single,M,8,Kansas_City
270960,Bruce,Ashe,28-04-1975,Single,F,4,seattle
268079,Alan,Guo,2/5/1975,Single,M,8,Kansas_City
273186,Tiffany,Lin,3/5/1975,Married,F,7,Detroit
271483,Clifford,Garcia,4/5/1975,Single,F,2,Dallas
270970,Edwin,Shan,4/5/1975,Married,M,4,seattle
271748,Warren,Zheng,5/5/1975,Married,F,4,seattle
273660,Ebony,Ramos,5/5/1975,Single,M,10,Milwaukee
268261,Tyrone,Hernandez,6/5/1975,Married,F,3,New_Jersey
270090,Justin,Alexander,7/5/1975,Married,M,6,Chicago
270502,Nelson,Carlson,7/5/1975,Married,F,8,Kansas_City
272045,Javier,Torres,7/5/1975,Single,M,10,Milwaukee
269366,Adriana,Madan,7/5/1975,Single,F,3,New_Jersey
274152,Alisha,Shan,8/5/1975,Married,M,2,Dallas
271154,Beth,Ortega,8/5/1975,Single,M,3,New_Jersey
272002,Meredith,Johnsen,10/5/1975,Single,M,7,Detroit
271040,Mathew,Suarez,11/5/1975,Married,M,10,Milwaukee
273612,Theresa,Alvarez,11/5/1975,Married,F,5,Anaheim
268603,Janelle,Sanchez,11/5/1975,Married,M,7,Detroit
273693,Nicolas,Tang,12/5/1975,Single,F,8,Kansas_City
272256,Todd,Zeng,13-05-1975,Single,F,4,seattle
267697,Cristina,Beck,13-05-1975,Married,M,6,Chicago
270392,Bethany,Chande,13-05-1975,Single,M,1,New_york
272187,Nathan,Jenkins,14-05-1975,Single,M,10,Milwaukee
268663,Andre,Arun,17-05-1975,Single,F,8,Kansas_City
274208,Sara,Brooks,18-05-1975,Married,F,1,New_york
270951,Joseph,Taylor,18-05-1975,Single,M,8,Kansas_City
272806,Kaylee,Morris,20-05-1975,Single,F,10,Milwaukee
269513,Johnathan,Suri,20-05-1975,Single,M,7,Detroit
274678,Nicolas,Kumar,20-05-1975,Married,F,9,California
268044,Tammy,Garcia,20-05-1975,Married,F,10,Milwaukee
268646,Shane,Kovar,22-05-1975,Married,F,9,California
273077,Dwayne,Gomez,28-05-1975,Single,F,5,Anaheim
266897,Francisco,Sara,29-05-1975,Married,F,4,seattle
270798,Felicia,Blanco,1/6/1975,Single,M,8,Kansas_City
269808,Crystal,Zeng,1/6/1975,Single,M,9,California
271073,Walter,Serrano,2/6/1975,Married,M,8,Kansas_City
273726,Adriana,Gonzalez,4/6/1975,Single,F,1,New_york
275114,Nichole,Nara,6/6/1975,Single,M,9,California
274423,Kevin,Coleman,6/6/1975,Married,M,5,Anaheim
271615,Kristi,Alvarez,6/6/1975,Married,F,10,Milwaukee
273166,Alejandro,Zhou,7/6/1975,Single,M,4,seattle
270962,Xavier,Bailey,8/6/1975,Married,F,3,New_Jersey
268485,Logan,Parker,8/6/1975,Married,M,2,Dallas
272842,Brad,She,8/6/1975,Married,M,9,California
268426,Margaret,He,10/6/1975,Married,M,2,Dallas
273360,Omar,Raje,11/6/1975,Single,M,6,Chicago
269002,Stacy,Munoz,11/6/1975,Single,M,10,Milwaukee
270311,Stanley,Weber,14-06-1975,Single,M,5,Anaheim
272120,Jake,Zhao,14-06-1975,Married,F,6,Chicago
267148,Jaime,Chande,15-06-1975,Single,F,7,Detroit
273860,Jill,Suarez,15-06-1975,Married,F,4,seattle
274736,Ann,Rodriguez,18-06-1975,Married,M,7,Detroit
269869,Alejandro,Luo,19-06-1975,Married,M,4,seattle
272180,Carl,She,20-06-1975,Married,F,3,New_Jersey
271589,Kristina,Schmidt,21-06-1975,Married,F,7,Detroit
274313,Shannon,Ye,22-06-1975,Married,M,1,New_york
268815,Cheryl,Alvarez,26-06-1975,Single,M,3,New_Jersey
271673,Rosa,Hu,26-06-1975,Married,F,7,Detroit
266952,Kari,Mehta,26-06-1975,Married,M,1,New_york
267390,Lawrence,Alonso,27-06-1975,Married,F,2,Dallas
272049,Dale,Lal,28-06-1975,Single,F,6,Chicago
267281,Gloria,Martin,1/7/1975,Married,F,7,Detroit
274896,Glenn,Zhou,1/7/1975,Single,M,4,seattle
271620,Edwin,Liang,3/7/1975,Single,M,9,California
266916,Eugene,Zhao,4/7/1975,Single,M,10,Milwaukee
267719,Bonnie,Shan,4/7/1975,Single,M,5,Anaheim
273043,Preston,Raman,6/7/1975,Married,F,5,Anaheim
